disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0037226,BEN-011283,PK8313444206315237,160000.0,2025-02,2025-02-08,Cash Pickup,BR-179,Success,Success,2025-02-08,False,,True,False,amount_flag,True,False
DSB-0004993,BEN-001550,PK4885738606561749,5000,2025-03,2025-03-21,Mobile Wallet,BR-168,Reversed,Reversed,2025-03-21,False,5000.0,False,False,,True,False
DSB-0010227,BEN-003127,PK5806074665514979,8000,2025-04,2025-04-24,Bank Transfer,BR-272,Reversed,Reversed,2025-04-24,False,8000.0,False,False,,True,False
DSB-0052975,BEN-009115,PK1335437788483551,"Rs. 7,500",2025-05,2025-05-05,Mobile Wallet,BR-238,Success,Success,2025-05-05,False,7500.0,False,False,,True,False
DSB-0007024,BEN-002149,PK8356431042275657,8000,2025-03,2025-03-27,Mobile Wallet,BR-169,Pending,Pending,2025-03-27,False,8000.0,False,False,,True,False
DSB-0021980,BEN-006622,PK7050935716341706,5000,2025-04,2025-04-08,Mobile Wallet,BR-254,Pending,Pending,2025-04-08,False,5000.0,False,False,,True,False
DSB-0006524,BEN-001986,PK9897658379913570,8000,2025-05,2025-05-10,Bank Transfer,BR-182,Succes,Success,2025-05-10,False,8000.0,False,False,,True,False
DSB-0000862,BEN-000247,PK5329276666655247,7500,2025-02,2025-02-07,Mobile Wallet,BR-265,Pending,Pending,2025-02-07,False,7500.0,False,False,,True,False
DSB-0023114,BEN-006950,PK9204849994078734,8000,2025-07,2025-07-23,Bank Transfer,BR-200,Success,Success,2025-07-23,False,8000.0,False,False,,True,False
DSB-0029421,BEN-008900,PK2865946267933727,"Rs. 7,500",2025-03,2025-03-14,Mobile Wallet,BR-229,Pending,Pending,2025-03-14,False,7500.0,False,False,,True,False
DSB-0042394,BEN-012842,PK7879854737321228,6000,2025-03,2025-03-23,Cash Pickup,BR-149,Success,Success,2025-03-23,False,6000.0,False,False,,True,False
DSB-0015164,BEN-004563,PK2068189281549890,10000,2025-06,2025-06-25,Cash Pickup,BR-193,Success,Success,2025-06-25,False,10000.0,False,False,,True,False
DSB-0023508,BEN-007062,PK0786888655163406,100000.0,2025-02,2025-02-16,Bank Transfer,BR-158,Success,Success,2025-02-16,False,,True,False,amount_flag,True,False
DSB-0024218,BEN-007284,PK4799912613028649,5000,2025-04,2025-04-13,Bank Transfer,BR-215,Success,Success,2025-04-13,False,5000.0,False,False,,True,False
DSB-0031252,BEN-009444,PK9264703277509474,6000,2025-07,2025-07-17,Bank Transfer,BR-107,Reversed,Reversed,2025-07-17,False,6000.0,False,False,,True,False
DSB-0004574,BEN-001398,PK5562625547582734,"5,000",2025-06,2025-06-12,Cash Pickup,BR-158,Success,Success,2025-06-12,False,5000.0,False,False,,True,False
DSB-0001367,BEN-000401,PK5681176822388384,6000,2025-06,2025-06-04,Bank Transfer,BR-139,Pending,Pending,2025-06-04,False,6000.0,False,False,,True,False
DSB-0033297,BEN-010063,PK0712305337501247,5000,2025-07,2025-07-02,Bank Transfer,BR-110,Reversed,Reversed,2025-07-02,False,5000.0,False,False,,True,False
DSB-0020558,BEN-006230,PK5047234846471450,10000,2025-04,2025-04-15,Bank Transfer,BR-298,Success,Success,2025-04-15,False,10000.0,False,False,,True,False
DSB-0038837,BEN-011767,PK1834013471369401,6000,2025-03,2025-03-22,Bank Transfer,BR-240,Success,Success,2025-03-22,False,6000.0,False,False,,True,False
DSB-0003475,BEN-001030,PK0732603471915926,10000,2025-02,2025-02-01,Mobile Wallet,BR-264,Success,Success,2025-02-01,False,10000.0,False,False,,True,False
DSB-0007269,BEN-002223,PK7387218211825448,7500,2025-04,2025-04-10,Bank Transfer,BR-126,Success,Success,2025-04-10,False,7500.0,False,False,,True,False
DSB-0001167,BEN-000333,PK1741486535087899,5000,2025-03,2025-03-04,Mobile Wallet,BR-113,Success,Success,2025-03-04,False,5000.0,False,False,,True,False
DSB-0024434,BEN-007357,PK6731949296542276,7500,2025-06,2025-06-06,Bank Transfer,BR-213,Reversed,Reversed,2025-06-06,False,7500.0,False,False,,True,False
DSB-0006306,BEN-001920,PK1352460115088656,6000,2025-05,2025-05-27,Cash Pickup,BR-200,Success,Success,2025-05-27,False,6000.0,False,False,,True,False
DSB-0034370,BEN-010372,PK4725600071596806,7500,2025-05,2025-05-02,Cash Pickup,BR-287,Success,Success,2025-05-02,False,7500.0,False,False,,True,False
DSB-0022603,BEN-006801,PK2207218032118625,6000,2025-06,2025-06-13,Cash Pickup,BR-115,Success,Success,2025-06-13,False,6000.0,False,False,,True,False
DSB-0033446,BEN-010103,PK3711958902057074,6000,2025-06,2025-06-01,Bank Transfer,BR-150,Reversed,Reversed,2025-06-01,False,6000.0,False,False,,True,False
DSB-0054207,BEN-007598,PK6629991481680552,10000,2025-02,2025-02-03,Bank Transfer,BR-292,Reversed,Reversed,2025-02-03,False,10000.0,False,False,,True,False
DSB-0008589,BEN-002634,PK9917185031853844,10000,2025-03,2025-03-10,Mobile Wallet,BR-282,Pending,Pending,2025-03-10,False,10000.0,False,False,,True,False
DSB-0048461,BEN-014683,PK5930119463077796,7500,2025-07,2025-07-28,Bank Transfer,BR-232,Reversed,Reversed,2025-07-28,False,7500.0,False,False,,True,False
DSB-0041384,BEN-012543,PK2570653480343558,7500,2025-07,2025-07-25,Bank Transfer,BR-133,SUCCESS,Success,2025-07-25,False,7500.0,False,False,,True,False
DSB-0015430,BEN-004654,PK6636832357293532,7500,2025-07,2025-07-18,Bank Transfer,BR-155,Success,Success,2025-07-18,False,7500.0,False,False,,True,False
DSB-0043817,BEN-013258,PK3505729186898249,5000,2025-07,2025-07-01,Mobile Wallet,BR-138,SUCCESS,Success,2025-07-01,False,5000.0,False,False,,True,False
DSB-0032668,BEN-009881,PK3356146642630372,"Rs. 10,000",2025-06,2025-06-13,Cash Pickup,BR-129,Success,Success,2025-06-13,False,10000.0,False,False,,True,False
DSB-0037684,BEN-011421,PK7215878030422444,5000,2025-05,2025-05-11,Cash Pickup,BR-233,Success,Success,2025-05-11,False,5000.0,False,False,,True,False
DSB-0010254,BEN-003138,PK4604586798900611,7500,2025-07,2025-07-08,Bank Transfer,BR-215,Success,Success,2025-07-08,False,7500.0,False,False,,True,False
DSB-0049987,BEN-006479,PK2914415497408805,10000,2025-02,2025-02-21,,BR-196,Success,Success,2025-02-21,False,10000.0,False,True,payment_method_missing,True,False
DSB-0006616,BEN-002014,PK4341301677782849,10000,2025-02,2025-02-27,Bank Transfer,BR-240,Success,Success,2025-02-27,False,10000.0,False,False,,True,False
DSB-0041035,BEN-012436,PK8721929293345748,10000,2025-07,2025-07-05,Mobile Wallet,BR-215,Success,Success,2025-07-05,False,10000.0,False,False,,True,False
DSB-0024230,BEN-007286,PK6226432418600256,5000,2025-04,2025-04-04,Mobile Wallet,BR-143,Reversed,Reversed,2025-04-04,False,5000.0,False,False,,True,False
DSB-0004333,BEN-001318,PK0876779287963895,6000,2025-06,2025-06-13,Mobile Wallet,BR-284,Success,Success,2025-06-13,False,6000.0,False,False,,True,False
DSB-0047886,BEN-014494,PK4183148076919828,6000,2025-07,2025-07-12,Mobile Wallet,BR-153,Success,Success,2025-07-12,False,6000.0,False,False,,True,False
DSB-0000058,BEN-000014,PK4737221115712479,7500,2025-04,2025-04-25,Bank Transfer,BR-102,Success,Success,2025-04-25,False,7500.0,False,False,,True,False
DSB-0025868,BEN-007820,PK4883059643859010,10000,2025-03,2025-03-01,Bank Transfer,BR-108,Success,Success,2025-03-01,False,10000.0,False,False,,True,False
DSB-0050269,BEN-009955,PK4317722095469509,6000,2025-05,2025-05-16,Mobile Wallet,BR-106,Pending,Pending,2025-05-16,False,6000.0,False,False,,True,False
DSB-0018246,BEN-005502,PK7480967888468903,"Rs. 5,000",2025-05,2025-05-15,Cash Pickup,BR-231,Success,Success,2025-05-15,False,5000.0,False,False,,True,False
DSB-0026111,BEN-007898,PK6253592392314144,10000,2025-03,2025-03-15,Cash Pickup,BR-198,Success,Success,2025-03-15,False,10000.0,False,False,,True,False
DSB-0005953,BEN-001827,PK4796013469944194,6000,2025-02,2025-02-07,Bank Transfer,BR-238,Pending,Pending,2025-02-07,False,6000.0,False,False,,True,False
DSB-0015082,BEN-004531,PK4722423144593050,7500,2025-07,2025-07-10,Bank Transfer,BR-262,Reversed,Reversed,2025-07-10,False,7500.0,False,False,,True,False
DSB-0005335,BEN-001649,PK0624503179401441,8000,2025-04,2025-04-22,Bank Transfer,BR-174,Success,Success,2025-04-22,False,8000.0,False,False,,True,False
DSB-0045025,BEN-013649,PK1157609473736623,10000,2025-04,2025-04-04,,BR-242,Pending,Pending,2025-04-04,False,10000.0,False,True,payment_method_missing,True,False
DSB-0037340,BEN-011311,PK5666719454921147,10000,2025-03,2025-03-27,Mobile Wallet,BR-293,Success,Success,2025-03-27,False,10000.0,False,False,,True,False
DSB-0004308,BEN-001310,PK1741070367723223,7500,2025-02,2025-02-25,Cash Pickup,BR-296,Success,Success,2025-02-25,False,7500.0,False,False,,True,False
DSB-0015108,BEN-004540,PK0580108850198256,10000,2025-05,2025-05-19,Bank Transfer,BR-114,Reversed,Reversed,2025-05-19,False,10000.0,False,False,,True,False
DSB-0030519,BEN-009222,PK3364985815156034,7500,2025-05,2025-05-22,Mobile Wallet,BR-119,Success,Success,2025-05-22,False,7500.0,False,False,,True,False
DSB-0036323,BEN-010990,PK9097031678711037,7500,2025-05,2025-05-01,Bank Transfer,BR-275,Success,Success,2025-05-01,False,7500.0,False,False,,True,False
DSB-0045190,BEN-013715,PK3777009984038917,5000,2025-05,2025-05-13,,BR-257,Reversed,Reversed,2025-05-13,False,5000.0,False,True,payment_method_missing,True,False
DSB-0029188,BEN-008836,PK3787691084497430,200000.0,2025-03,2025-03-01,Bank Transfer,BR-110,Success,Success,2025-03-01,False,,True,False,amount_flag,True,False
DSB-0050525,BEN-001296,PK8184406245723893,10000,2025-02,2025-02-19,Cash Pickup,BR-118,Success,Success,2025-02-19,False,10000.0,False,False,,True,False
DSB-0013036,BEN-003925,PK4090485628498809,8000,2025-07,2025-07-03,Cash Pickup,BR-288,Reversed,Reversed,2025-07-03,False,8000.0,False,False,,True,False
DSB-0012821,BEN-003871,PK8240747137647799,"6,000",2025-02,2025-02-01,Cash Pickup,BR-182,Success,Success,2025-02-01,False,6000.0,False,False,,True,False
DSB-0033043,BEN-009986,PK3322458357286935,5000,2025-02,2025-02-24,Bank Transfer,BR-110,Success,Success,2025-02-24,False,5000.0,False,False,,True,False
DSB-0028520,BEN-008611,PK9920178811989379,5000,2025-07,2025-07-24,Cash Pickup,BR-237,Success,Success,2025-07-24,False,5000.0,False,False,,True,False
DSB-0042635,BEN-012916,PK2217621285823255,"8,000",2025-04,2025-04-28,Bank Transfer,BR-166,Success,Success,2025-04-28,False,8000.0,False,False,,True,False
DSB-0038330,BEN-011607,PK3599519568339573,7500,2025-07,2025-07-20,Cash Pickup,BR-142,SUCCESS,Success,2025-07-20,False,7500.0,False,False,,True,False
DSB-0005641,BEN-001743,PK5530326837167583,7500,2025-02,2025-02-21,Bank Transfer,BR-173,Pending,Pending,2025-02-21,False,7500.0,False,False,,True,False
DSB-0044611,BEN-013516,PK6170624191191542,5000,2025-05,2025-05-20,Bank Transfer,BR-122,Success,Success,2025-05-20,False,5000.0,False,False,,True,False
DSB-0042721,BEN-012938,PK3887466339866369,5000,2025-04,2025-04-12,Mobile Wallet,BR-286,Success,Success,2025-04-12,False,5000.0,False,False,,True,False
DSB-0026910,BEN-008153,PK0367115225702242,5000,2025-05,2025-05-02,Mobile Wallet,BR-127,Success,Success,2025-05-02,False,5000.0,False,False,,True,False
DSB-0005406,BEN-001675,PK4207016968069949,10000,2025-06,2025-06-18,Bank Transfer,BR-268,reversed,Reversed,2025-06-18,False,10000.0,False,False,,True,False
DSB-0001404,BEN-000410,PK2895480943000336,7500,2025-03,2025-03-20,Cash Pickup,BR-124,Success,Success,2025-03-20,False,7500.0,False,False,,True,False
DSB-0002564,BEN-000763,PK0196458857855558,"Rs. 5,000",2025-05,2025-05-24,Bank Transfer,BR-193,Success,Success,2025-05-24,False,5000.0,False,False,,True,False
DSB-0046252,BEN-014035,PK7825225979119570,7500,2025-05,2025-05-06,Cash Pickup,BR-193,Success,Success,2025-05-06,False,7500.0,False,False,,True,False
DSB-0043626,BEN-013202,PK0692638375076554,7500,2025-02,2025-02-24,Mobile Wallet,BR-273,Reversed,Reversed,2025-02-24,False,7500.0,False,False,,True,False
DSB-0043400,BEN-013139,PK3402190652770632,5000,2025-05,2025-05-03,Cash Pickup,BR-269,Success,Success,2025-05-03,False,5000.0,False,False,,True,False
DSB-0011126,BEN-003384,PK0720818941877991,10000,2025-05,2025-05-07,Bank Transfer,BR-287,Success,Success,2025-05-07,False,10000.0,False,False,,True,False
DSB-0052881,BEN-002553,PK7672661161006722,6000,2025-04,2025-04-03,Bank Transfer,BR-287,Pending,Pending,2025-04-03,False,6000.0,False,False,,True,False
DSB-0017309,BEN-005218,PK0714925127382032,5000,2025-02,2025-02-02,Bank Transfer,BR-289,Success,Success,2025-02-02,False,5000.0,False,False,,True,False
DSB-0023702,BEN-007122,PK4758447288461826,6000,2025-02,2025-02-22,Cash Pickup,BR-246,Reversed,Reversed,2025-02-22,False,6000.0,False,False,,True,False
DSB-0021212,BEN-006413,PK2700126130385281,5000,2025-05,2025-05-23,Bank Transfer,BR-211,Success,Success,2025-05-23,False,5000.0,False,False,,True,False
DSB-0028410,BEN-008587,PK1308260115117147,150000.0,2025-07,2025-07-23,Cash Pickup,BR-178,Success,Success,2025-07-23,False,,True,False,amount_flag,True,False
DSB-0015181,BEN-004568,PK7879443314571486,10000,2025-07,2025-07-22,Bank Transfer,BR-219,SUCCESS,Success,2025-07-22,False,10000.0,False,False,,True,False
DSB-0015673,BEN-004728,PK5154869716745078,6000,2025-03,2025-03-04,Mobile Wallet,BR-251,Success,Success,2025-03-04,False,6000.0,False,False,,True,False
DSB-0034301,BEN-010356,PK3350159292278562,"7,500",2025-03,2025-03-15,Bank Transfer,BR-230,Success,Success,2025-03-15,False,7500.0,False,False,,True,False
DSB-0018992,BEN-005744,PK1462540397083773,5000,2025-04,2025-04-18,Cash Pickup,BR-172,Success,Success,2025-04-18,False,5000.0,False,False,,True,False
DSB-0051914,BEN-000832,PK0225400898026658,7500,2025-06,2025-06-03,Cash Pickup,BR-285,Success,Success,2025-06-03,False,7500.0,False,False,,True,False
DSB-0013899,BEN-004187,PK9650780911888031,10000,2025-07,2025-07-16,Mobile Wallet,BR-264,Reversed,Reversed,2025-07-16,False,10000.0,False,False,,True,False
DSB-0023580,BEN-007085,PK2136563892238381,8000,2025-04,2025-04-19,Bank Transfer,BR-145,Success,Success,2025-04-19,False,8000.0,False,False,,True,False
DSB-0020821,BEN-006310,PK4140625256733782,5000,2025-02,2025-02-03,Mobile Wallet,BR-257,Success,Success,2025-02-03,False,5000.0,False,False,,True,False
DSB-0020578,BEN-006235,PK2391292638709388,8000,2025-06,2025-06-28,Cash Pickup,BR-200,Success,Success,2025-06-28,False,8000.0,False,False,,True,False
DSB-0009430,BEN-002889,PK1207973586446607,6000,2025-02,2025-02-01,Mobile Wallet,BR-274,Success,Success,2025-02-01,False,6000.0,False,False,,True,False
DSB-0010798,BEN-003294,PK3293248241978613,10000,2025-02,2025-02-14,Cash Pickup,BR-265,Reversed,Reversed,2025-02-14,False,10000.0,False,False,,True,False
DSB-0016361,BEN-004927,PK4993954068597347,"8,000",2025-06,2025-06-25,Cash Pickup,BR-135,Success,Success,2025-06-25,False,8000.0,False,False,,True,False
DSB-0043486,BEN-013173,PK6174085963155169,8000,2025-02,2025-02-01,Bank Transfer,BR-152,Success,Success,2025-02-01,False,8000.0,False,False,,True,False
DSB-0028059,BEN-008487,PK5555017197242140,7500,2025-04,2025-04-14,Mobile Wallet,BR-196,Pending,Pending,2025-04-14,False,7500.0,False,False,,True,False
DSB-0030897,BEN-009329,PK7627032304959273,8000,2025-07,2025-07-07,,BR-203,Pending,Pending,2025-07-07,False,8000.0,False,True,payment_method_missing,True,False
DSB-0012977,BEN-003912,PK7313316292110739,8000,2025-07,2025-07-01,Cash Pickup,BR-233,Success,Success,2025-07-01,False,8000.0,False,False,,True,False
DSB-0001047,BEN-000303,PK9892043645354984,10000,2025-02,2025-02-08,Bank Transfer,BR-165,Success,Success,2025-02-08,False,10000.0,False,False,,True,False
DSB-0010839,BEN-003306,PK3785257558930071,7500,2025-04,2025-04-25,Cash Pickup,BR-128,Pending,Pending,2025-04-25,False,7500.0,False,False,,True,False
DSB-0022810,BEN-006860,PK9352189501362589,-6000.0,2025-02,2025-02-12,Cash Pickup,BR-259,Success,Success,2025-02-12,False,,True,False,amount_flag,True,False
DSB-0000197,BEN-000052,PK2908733753074007,5000,2025-05,2025-05-11,,BR-175,Success,Success,2025-05-11,False,5000.0,False,True,payment_method_missing,True,False
DSB-0007313,BEN-002237,PK8479276441935843,8000,2025-03,2025-03-22,Mobile Wallet,BR-297,Pending,Pending,2025-03-22,False,8000.0,False,False,,True,False
DSB-0042135,BEN-012764,PK6689394818624984,8000,2025-03,2025-03-10,Mobile Wallet,BR-175,Pending,Pending,2025-03-10,False,8000.0,False,False,,True,False
DSB-0035263,BEN-010659,PK6439118032127133,6000,2025-02,2025-02-15,Cash Pickup,BR-207,Pending,Pending,2025-02-15,False,6000.0,False,False,,True,False
DSB-0027327,BEN-008282,PK2350430403133597,8000,2025-04,2025-04-11,Cash Pickup,BR-164,Success,Success,2025-04-11,False,8000.0,False,False,,True,False
DSB-0022056,BEN-006641,PK3730170776559669,10000,2025-07,2025-07-02,Bank Transfer,BR-243,Pending,Pending,2025-07-02,False,10000.0,False,False,,True,False
DSB-0037979,BEN-011513,PK5829527733462136,10000,2025-05,2025-05-02,Bank Transfer,BR-281,Success,Success,2025-05-02,False,10000.0,False,False,,True,False
DSB-0017102,BEN-005154,PK2869587630503949,5000,2025-02,2025-02-18,Bank Transfer,BR-276,Success,Success,2025-02-18,False,5000.0,False,False,,True,False
DSB-0023060,BEN-006930,PK3516326124438993,"Rs. 10,000",2025-05,2025-05-22,Mobile Wallet,BR-258,SUCCESS,Success,2025-05-22,False,10000.0,False,False,,True,False
DSB-0032571,BEN-009856,PK3792296293888910,"Rs. 6,000",2025-07,2025-07-14,Cash Pickup,BR-282,Success,Success,2025-07-14,False,6000.0,False,False,,True,False
DSB-0044443,BEN-013463,PK2352778304800178,8000,2025-02,2025-02-02,Mobile Wallet,BR-182,Succes,Success,2025-02-02,False,8000.0,False,False,,True,False
DSB-0041454,BEN-012563,PK3713324628775609,5000,2025-03,2025-03-27,Cash Pickup,BR-133,Success,Success,2025-03-27,False,5000.0,False,False,,True,False
DSB-0047069,BEN-014278,PK7495191588265955,10000,2025-05,2025-05-03,Cash Pickup,BR-292,Reversed,Reversed,2025-05-03,False,10000.0,False,False,,True,False
DSB-0000427,BEN-000125,PK9174187531637307,5000,2025-06,2025-06-22,Bank Transfer,BR-219,Success,Success,2025-06-22,False,5000.0,False,False,,True,False
DSB-0004839,BEN-001493,PK6285080907626356,8000,2025-05,2025-05-07,Cash Pickup,BR-134,Success,Success,2025-05-07,False,8000.0,False,False,,True,False
DSB-0019496,BEN-005888,PK4300034359604806,"7,500",2025-05,2025-05-26,Cash Pickup,BR-280,success,Success,2025-05-26,False,7500.0,False,False,,True,False
DSB-0038933,BEN-011796,PK9105465842234448,6000,2025-04,2025-04-08,Mobile Wallet,BR-190,Reversed,Reversed,2025-04-08,False,6000.0,False,False,,True,False
DSB-0040786,BEN-012357,PK1960261702600400,5000,2025-07,2025-07-21,Cash Pickup,BR-112,Success,Success,2025-07-21,False,5000.0,False,False,,True,False
DSB-0013149,BEN-003956,PK0728500681896135,6000,2025-07,2025-07-20,Cash Pickup,BR-205,Success,Success,2025-07-20,False,6000.0,False,False,,True,False
DSB-0009754,BEN-002978,PK5178006381358967,6000,2025-06,2025-06-10,Bank Transfer,BR-278,Reversed,Reversed,2025-06-10,False,6000.0,False,False,,True,False
DSB-0039774,BEN-012038,PK3822905041520422,6000,2025-06,2025-06-03,Bank Transfer,BR-130,Pending,Pending,2025-06-03,False,6000.0,False,False,,True,False
DSB-0006369,BEN-001945,PK3191419387777792,8000,2025-06,2025-06-16,Bank Transfer,BR-193,Success,Success,2025-06-16,False,8000.0,False,False,,True,False
DSB-0005341,BEN-001650,PK5129562159693073,8000,2025-07,2025-07-20,Cash Pickup,BR-295,Success,Success,2025-07-20,False,8000.0,False,False,,True,False
DSB-0040873,BEN-012381,PK8847526055295023,10000,2025-02,2025-02-15,Cash Pickup,BR-180,Success,Success,2025-02-15,False,10000.0,False,False,,True,False
DSB-0015525,BEN-004687,PK3643165140808001,5000,2025-04,2025-04-20,Cash Pickup,BR-160,Success,Success,2025-04-20,False,5000.0,False,False,,True,False
DSB-0037494,BEN-011364,PK0152765239443804,5000,2025-07,2025-07-10,Mobile Wallet,BR-247,Success,Success,2025-07-10,False,5000.0,False,False,,True,False
DSB-0026963,BEN-008178,PK3648373580506523,8000,2025-04,2025-04-07,Bank Transfer,BR-205,Reversed,Reversed,2025-04-07,False,8000.0,False,False,,True,False
DSB-0002717,BEN-000804,PK6464787471734629,8000,2025-05,2025-05-08,Cash Pickup,BR-211,Reversed,Reversed,2025-05-08,False,8000.0,False,False,,True,False
DSB-0002150,BEN-000641,PK4020272623567020,5000,2025-04,,Bank Transfer,BR-128,Success,Success,,False,5000.0,False,False,,True,False
DSB-0005199,BEN-001616,PK0405395070779834,5000,2025-05,2025-05-13,Bank Transfer,BR-132,Success,Success,2025-05-13,False,5000.0,False,False,,True,False
DSB-0045370,BEN-013770,PK5219078949980023,5000,2025-07,2025-07-26,Bank Transfer,BR-295,Pending,Pending,2025-07-26,False,5000.0,False,False,,True,False
DSB-0049517,BEN-014994,PK8026226040134897,6000,2025-07,2025-07-28,Mobile Wallet,BR-179,Success,Success,2025-07-28,False,6000.0,False,False,,True,False
DSB-0013662,BEN-004105,PK2245107292966697,6000,2025-05,2025-05-14,Bank Transfer,BR-156,Succes,Success,2025-05-14,False,6000.0,False,False,,True,False
DSB-0041173,BEN-012479,PK9340350021008150,8000,2025-05,2025-05-23,Cash Pickup,BR-249,Success,Success,2025-05-23,False,8000.0,False,False,,True,False
DSB-0008844,BEN-002709,PK9516309876592277,7500,2025-05,2025-05-18,Bank Transfer,BR-245,Success,Success,2025-05-18,False,7500.0,False,False,,True,False
DSB-0035698,BEN-010778,PK3161319087468949,7500,2025-02,2025-02-07,,BR-174,Pending,Pending,2025-02-07,False,7500.0,False,True,payment_method_missing,True,False
DSB-0025356,BEN-007658,PK5440622591843535,7500,2025-02,2025-02-02,Cash Pickup,BR-221,Success,Success,2025-02-02,False,7500.0,False,False,,True,False
DSB-0038696,BEN-011723,PK1442362211410217,5000,2025-02,2025-02-15,Bank Transfer,BR-273,Reversed,Reversed,2025-02-15,False,5000.0,False,False,,True,False
DSB-0045789,BEN-013893,PK4397251430695071,"10,000",2025-06,2025-06-03,Mobile Wallet,BR-237,Pending,Pending,2025-06-03,False,10000.0,False,False,,True,False
DSB-0041400,BEN-012548,PK5625491650282449,6000,2025-07,2025-07-13,Cash Pickup,BR-207,Success,Success,2025-07-13,False,6000.0,False,False,,True,False
DSB-0053857,BEN-007288,PK4248672510217547,5000,2025-07,2025-07-01,Bank Transfer,BR-137,Success,Success,2025-07-01,False,5000.0,False,False,,True,False
DSB-0000155,BEN-000038,PK0134465361972385,5000,2025-05,2025-05-25,Bank Transfer,BR-260,Success,Success,2025-05-25,False,5000.0,False,False,,True,False
DSB-0045664,BEN-013856,PK2796111737465973,"5,000",2025-04,2025-04-21,Bank Transfer,BR-102,Success,Success,2025-04-21,False,5000.0,False,False,,True,False
DSB-0050034,BEN-014739,PK9754071216081520,7500,2025-06,2025-06-12,Mobile Wallet,BR-216,Success,Success,2025-06-12,False,7500.0,False,False,,True,False
DSB-0034831,BEN-010528,PK8537155130964237,"5,000",2025-06,2025-06-13,Mobile Wallet,BR-154,Reversed,Reversed,2025-06-13,False,5000.0,False,False,,True,False
DSB-0039295,BEN-011896,PK6808948202743169,10000,2025-05,2025-05-10,Mobile Wallet,BR-228,Success,Success,2025-05-10,False,10000.0,False,False,,True,False
DSB-0001208,BEN-000347,PK1081278801577530,10000,2025-04,2025-04-16,Cash Pickup,BR-287,Success,Success,2025-04-16,False,10000.0,False,False,,True,False
DSB-0045928,BEN-013938,PK5059959139728109,8000,2025-04,2025-04-09,Cash Pickup,BR-299,Success,Success,2025-04-09,False,8000.0,False,False,,True,False
DSB-0012429,BEN-003760,PK7949590751309674,10000,2025-07,2025-07-17,Mobile Wallet,BR-212,Success,Success,2025-07-17,False,10000.0,False,False,,True,False
DSB-0030965,BEN-009360,PK7132979077251636,8000,2025-06,2025-06-13,Bank Transfer,BR-292,Reversed,Reversed,2025-06-13,False,8000.0,False,False,,True,False
DSB-0043067,BEN-013038,PK2526223023383931,"Rs. 8,000",2025-02,2025-02-21,Mobile Wallet,BR-158,Success,Success,2025-02-21,False,8000.0,False,False,,True,False
DSB-0020306,BEN-006143,PK3445948549432479,7500,2025-05,2025-05-07,Mobile Wallet,BR-148,Success,Success,2025-05-07,False,7500.0,False,False,,True,False
DSB-0031515,BEN-009524,PK9707553699217728,7500,2025-03,2025-03-16,Cash Pickup,BR-107,Success,Success,2025-03-16,False,7500.0,False,False,,True,False
DSB-0001983,BEN-000600,PK8739873651692317,7500,2025-03,2025-03-05,Mobile Wallet,BR-123,SUCCESS,Success,2025-03-05,False,7500.0,False,False,,True,False
DSB-0006189,BEN-001893,PK9547899118399037,8000,2025-03,2025-03-28,Mobile Wallet,BR-211,Succes,Success,2025-03-28,False,8000.0,False,False,,True,False
DSB-0019631,BEN-005921,PK2852213447832996,8000,2025-05,2025-05-03,Cash Pickup,BR-184,Reversed,Reversed,2025-05-03,False,8000.0,False,False,,True,False
DSB-0020083,BEN-006062,PK3096568741238240,7500,2025-06,2025-06-07,Cash Pickup,BR-267,Pending,Pending,2025-06-07,False,7500.0,False,False,,True,False
DSB-0035976,BEN-010869,PK1320149774639352,6000,2025-02,,Bank Transfer,BR-131,Reversed,Reversed,,False,6000.0,False,False,,True,False
DSB-0012423,BEN-003759,PK2782496287908997,8000,2025-07,2025-07-08,Bank Transfer,BR-109,SUCCESS,Success,2025-07-08,False,8000.0,False,False,,True,False
DSB-0052718,BEN-010611,PK1753492584375937,"5,000",2025-07,2025-07-11,Cash Pickup,BR-177,Pending,Pending,2025-07-11,False,5000.0,False,False,,True,False
DSB-0039431,BEN-011933,PK4610643745419281,"Rs. 6,000",2025-06,2025-06-24,Cash Pickup,BR-229,Success,Success,2025-06-24,False,6000.0,False,False,,True,False
DSB-0022768,BEN-006847,PK4894938031150716,7500,2025-07,2025-07-21,Cash Pickup,BR-153,Reversed,Reversed,2025-07-21,False,7500.0,False,False,,True,False
DSB-0008405,BEN-002576,PK6985584712779418,6000,2025-06,2025-06-20,Mobile Wallet,BR-289,Pending,Pending,2025-06-20,False,6000.0,False,False,,True,False
DSB-0041309,BEN-012520,PK5803932208737103,5000,2025-04,2025-04-13,Mobile Wallet,BR-167,Reversed,Reversed,2025-04-13,False,5000.0,False,False,,True,False
DSB-0002132,BEN-000636,PK5633181555023976,6000,2025-04,2025-04-25,Mobile Wallet,BR-131,Success,Success,2025-04-25,False,6000.0,False,False,,True,False
DSB-0002573,BEN-000765,PK8056198564875599,7500,2025-02,2025-02-28,Mobile Wallet,BR-165,Reversed,Reversed,2025-02-28,False,7500.0,False,False,,True,False
