disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0017665,BEN-004336,PK6083206275967020,"Rs. 10,000",2025-03,2025-03-19,Bank Transfer,BR-108,Success,Success,2025-03-19,False,0.1,False,False,,True,False
DSB-0006823,BEN-002034,PK2478213336933159,7500,2025-06,2025-06-27,Cash Pickup,BR-118,SUCCESS,Success,2025-06-27,False,7500.0,False,False,,True,False
DSB-0011359,BEN-003415,PK6368615249700378,"Rs. 7,500",2025-06,2025-06-04,Bank Transfer,BR-183,Reversed,Reversed,2025-06-04,False,0.75,False,False,,True,False
DSB-0018305,BEN-003638,PK6776998030259161,10000,2025-06,2025-06-13,Cash Pickup,BR-252,Success,Success,2025-06-13,False,10000.0,False,False,,True,False
DSB-0001543,BEN-000479,PK2552679210146879,8000,2025-03,2025-03-04,Bank Transfer,BR-219,Pending,Pending,2025-03-04,False,8000.0,False,False,,True,False
DSB-0006851,BEN-002041,PK4682807837365213,8000,2025-05,2025-05-14,,BR-292,Success,Success,2025-05-14,False,8000.0,False,True,payment_method_missing,True,False
DSB-0012433,BEN-003739,PK7727696528154508,"10,000",2025-07,2025-07-07,Bank Transfer,BR-282,Success,Success,2025-07-07,False,10000.0,False,False,,True,False
DSB-0003806,BEN-001145,PK9101974845771372,10000,2025-07,2025-07-16,Bank Transfer,BR-135,Pending,Pending,2025-07-16,False,10000.0,False,False,,True,False
DSB-0011760,BEN-003540,PK2018786562478431,6000,2025-04,2025-04-16,Bank Transfer,BR-120,Success,Success,2025-04-16,False,6000.0,False,False,,True,False
DSB-0016254,BEN-004871,PK6823019087453371,"Rs. 7,500",2025-02,2025-02-22,Bank Transfer,BR-170,Pending,Pending,2025-02-22,False,0.75,False,False,,True,False
DSB-0015137,BEN-004523,PK2358481678676017,5000,2025-07,2025-07-28,Bank Transfer,BR-170,Success,Success,2025-07-28,False,5000.0,False,False,,True,False
DSB-0015883,BEN-004755,PK2853854489953663,6000,2025-07,2025-07-12,Bank Transfer,BR-196,Success,Success,2025-07-12,False,6000.0,False,False,,True,False
DSB-0018255,BEN-001855,PK2875701191911579,7500,2025-04,2025-04-09,Cash Pickup,BR-109,Success,Success,2025-04-09,False,7500.0,False,False,,True,False
DSB-0014135,BEN-004248,PK3860677529002012,8000,2025-07,2025-07-22,Cash Pickup,BR-203,Succes,Success,2025-07-22,False,8000.0,False,False,,True,False
DSB-0015142,BEN-004525,PK3381147110034807,8000,2025-06,2025-06-07,Bank Transfer,BR-225,Success,Success,2025-06-07,False,8000.0,False,False,,True,False
DSB-0014628,BEN-004392,PK9494132753880766,5000,2025-02,2025-02-24,Cash Pickup,BR-266,pending,Pending,2025-02-24,False,5000.0,False,False,,True,False
DSB-0016273,BEN-004875,PK8268180255554206,5000,2025-03,2025-03-26,Cash Pickup,BR-143,Success,Success,2025-03-26,False,5000.0,False,False,,True,False
DSB-0008505,BEN-002544,PK8434619801846831,8000,2025-07,,Bank Transfer,BR-168,Success,Success,,False,8000.0,False,False,,True,False
DSB-0008448,BEN-002525,PK5364442908733934,"6,000",2025-07,2025-07-16,Cash Pickup,BR-285,Reversed,Reversed,2025-07-16,False,6000.0,False,False,,True,False
DSB-0015700,BEN-004693,PK7900731621133019,5000,2025-05,2025-05-20,Cash Pickup,BR-246,Pending,Pending,2025-05-20,False,5000.0,False,False,,True,False
DSB-0009254,BEN-002770,PK3880285358806151,7500,2025-02,2025-02-24,Cash Pickup,BR-264,Success,Success,2025-02-24,False,7500.0,False,False,,True,False
DSB-0011942,BEN-003597,PK5108378479196623,10000,2025-03,2025-03-13,Bank Transfer,BR-162,Success,Success,2025-03-13,False,10000.0,False,False,,True,False
DSB-0009353,BEN-002792,PK2334239706578721,8000,2025-07,2025-07-07,Bank Transfer,BR-206,Reversed,Reversed,2025-07-07,False,8000.0,False,False,,True,False
DSB-0002620,BEN-000787,PK7578142677050847,5000,2025-06,2025-06-11,Mobile Wallet,BR-149,Reversed,Reversed,2025-06-11,False,5000.0,False,False,,True,False
DSB-0011568,BEN-003479,PK9279099061181660,"8,000",2025-03,2025-03-10,Cash Pickup,BR-117,Success,Success,2025-03-10,False,8000.0,False,False,,True,False
DSB-0000882,BEN-000271,PK9644942097642969,5000,2025-07,,Bank Transfer,BR-292,Success,Success,,False,5000.0,False,False,,True,False
DSB-0010686,BEN-003190,PK0684882300394753,10000,2025-05,2025-05-26,Bank Transfer,BR-101,Reversed,Reversed,2025-05-26,False,10000.0,False,False,,True,False
DSB-0015642,BEN-004673,PK5804598748234008,8000,2025-03,2025-03-04,Mobile Wallet,BR-147,Success,Success,2025-03-04,False,8000.0,False,False,,True,False
DSB-0014469,BEN-004346,PK3841096258914380,8000,2025-02,2025-02-18,Bank Transfer,BR-187,Pending,Pending,2025-02-18,False,8000.0,False,False,,True,False
DSB-0005655,BEN-001673,PK1817787121314158,6000,2025-05,2025-05-17,Cash Pickup,BR-270,Success,Success,2025-05-17,False,6000.0,False,False,,True,False
DSB-0006170,BEN-001829,PK0933728322656656,6000,2025-07,2025-07-13,Mobile Wallet,BR-173,Success,Success,2025-07-13,False,6000.0,False,False,,True,False
DSB-0002305,BEN-000707,PK0245352568138255,8000,2025-05,2025-05-19,Cash Pickup,BR-279,Success,Success,2025-05-19,False,8000.0,False,False,,True,False
DSB-0010786,BEN-003224,PK4529924258734368,8000,2025-06,2025-06-19,Mobile Wallet,BR-295,Success,Success,2025-06-19,False,8000.0,False,False,,True,False
DSB-0000236,BEN-000073,PK8611475751436992,"Rs. 10,000",2025-07,2025-07-07,Cash Pickup,BR-234,Success,Success,2025-07-07,False,0.1,False,False,,True,False
DSB-0012355,BEN-003714,PK1255048433773892,5000,2025-03,2025-03-23,Bank Transfer,BR-209,Success,Success,2025-03-23,False,5000.0,False,False,,True,False
DSB-0002012,BEN-000623,PK6301133727749900,5000,2025-04,2025-04-12,Mobile Wallet,BR-132,Pending,Pending,2025-04-12,False,5000.0,False,False,,True,False
DSB-0000737,BEN-000223,PK4300562223990356,7500,2025-07,2025-07-13,Mobile Wallet,BR-107,Success,Success,2025-07-13,False,7500.0,False,False,,True,False
DSB-0002500,BEN-000759,PK9726726621873570,8000,2025-04,2025-04-05,Mobile Wallet,BR-268,Success,Success,2025-04-05,False,8000.0,False,False,,True,False
DSB-0004850,BEN-001446,PK5588407680719412,5000,2025-05,2025-05-28,Bank Transfer,BR-109,Reversed,Reversed,2025-05-28,False,5000.0,False,False,,True,False
DSB-0013805,BEN-004146,PK7628842754815466,7500,2025-05,2025-05-04,Bank Transfer,BR-111,Pending,Pending,2025-05-04,False,7500.0,False,False,,True,False
DSB-0008809,BEN-002642,PK4592984175324726,8000,2025-02,2025-02-19,Bank Transfer,BR-132,Pending,Pending,2025-02-19,False,8000.0,False,False,,True,False
DSB-0010395,BEN-003116,PK3784507137110284,5000,2025-06,2025-06-03,Mobile Wallet,BR-205,Success,Success,2025-06-03,False,5000.0,False,False,,True,False
DSB-0000766,BEN-000230,PK1882555914303770,8000,2025-03,2025-03-27,Bank Transfer,BR-248,Success,Success,2025-03-27,False,8000.0,False,False,,True,False
DSB-0002686,BEN-000807,PK7313913257103808,8000,2025-02,2025-02-10,Bank Transfer,BR-233,Success,Success,2025-02-10,False,8000.0,False,False,,True,False
DSB-0013055,BEN-003917,PK4570533668880208,8000,2025-06,2025-06-28,Cash Pickup,BR-278,Success,Success,2025-06-28,False,8000.0,False,False,,True,False
DSB-0005796,BEN-001725,PK4117905458127036,10000,2025-05,2025-05-15,Bank Transfer,BR-276,Success,Success,2025-05-15,False,10000.0,False,False,,True,False
DSB-0010193,BEN-003056,PK3313679802289611,8000,2025-03,2025-03-24,Bank Transfer,BR-129,Success,Success,2025-03-24,False,8000.0,False,False,,True,False
DSB-0012356,BEN-003714,PK1255048433773892,5000,2025-04,2025-04-27,Bank Transfer,BR-220,Success,Success,2025-04-27,False,5000.0,False,False,,True,False
DSB-0015451,BEN-004615,PK9976659991073185,8000,2025-06,2025-06-03,Mobile Wallet,BR-221,Success,Success,2025-06-03,False,8000.0,False,False,,True,False
DSB-0013435,BEN-004037,PK0514044606389838,5000,2025-04,2025-04-21,Mobile Wallet,BR-278,Reversed,Reversed,2025-04-21,False,5000.0,False,False,,True,False
DSB-0016655,BEN-004983,PK6442021930168742,7500,2025-02,,Bank Transfer,BR-289,Success,Success,,False,7500.0,False,False,,True,False
DSB-0014725,BEN-004419,PK9131789678310952,10000,2025-03,2025-03-08,Cash Pickup,BR-267,Success,Success,2025-03-08,False,10000.0,False,False,,True,False
DSB-0004635,BEN-001371,PK0766455797421805,7500,2025-06,2025-06-26,Cash Pickup,BR-132,Reversed,Reversed,2025-06-26,False,7500.0,False,False,,True,False
DSB-0005872,BEN-001746,PK6081273954202032,8000,2025-05,2025-05-07,Cash Pickup,BR-109,Success,Success,2025-05-07,False,8000.0,False,False,,True,False
DSB-0013240,BEN-003972,PK7280135831320199,10000,2025-05,2025-05-18,Bank Transfer,BR-181,Success,Success,2025-05-18,False,10000.0,False,False,,True,False
DSB-0015941,BEN-004772,PK2223837006002695,10000,2025-04,2025-04-16,Mobile Wallet,BR-175,Success,Success,2025-04-16,False,10000.0,False,False,,True,False
DSB-0003438,BEN-001040,PK5403954720422499,"6,000",2025-07,2025-07-27,Cash Pickup,BR-152,Success,Success,2025-07-27,False,6000.0,False,False,,True,False
DSB-0014708,BEN-004415,PK0628405458304413,10000,2025-03,,Bank Transfer,BR-236,success,Success,,False,10000.0,False,False,,True,False
DSB-0007977,BEN-002369,PK2183017961356872,10000,2025-03,2025-03-17,Bank Transfer,BR-229,Success,Success,2025-03-17,False,10000.0,False,False,,True,False
DSB-0006174,BEN-001830,PK8227004550678729,6000,2025-07,2025-07-07,Mobile Wallet,BR-219,Reversed,Reversed,2025-07-07,False,6000.0,False,False,,True,False
DSB-0009953,BEN-002976,PK9804057882656172,5000,2025-03,2025-03-07,Cash Pickup,BR-244,Pending,Pending,2025-03-07,False,5000.0,False,False,,True,False
DSB-0006234,BEN-001846,PK2122135663175250,8000,2025-07,2025-07-10,Bank Transfer,BR-171,reversed,Reversed,2025-07-10,False,8000.0,False,False,,True,False
DSB-0009687,BEN-002902,PK9533483546438985,6000,2025-06,2025-06-14,Mobile Wallet,BR-119,Success,Success,2025-06-14,False,6000.0,False,False,,True,False
DSB-0006013,BEN-001787,PK1908721303899310,"Rs. 5,000",2025-07,2025-07-05,Cash Pickup,BR-299,Success,Success,2025-07-05,False,0.5,False,False,,True,False
DSB-0008029,BEN-002385,PK9408509046124086,8000,2025-06,2025-06-09,Cash Pickup,BR-166,Pending,Pending,2025-06-09,False,8000.0,False,False,,True,False
DSB-0010603,BEN-003168,PK8465853413049290,8000,2025-07,,Bank Transfer,BR-224,Success,Success,,False,8000.0,False,False,,True,False
DSB-0016774,BEN-003025,PK8086436023019172,"Rs. 10,000",2025-03,2025-03-06,Mobile Wallet,BR-207,Reversed,Reversed,2025-03-06,False,0.1,False,False,,True,False
DSB-0008748,BEN-002615,PK0073176239322830,5000,2025-06,2025-06-19,Bank Transfer,BR-250,Success,Success,2025-06-19,False,5000.0,False,False,,True,False
DSB-0007741,BEN-002301,PK0070798481357856,"7,500",2025-06,2025-06-09,Cash Pickup,BR-251,Success,Success,2025-06-09,False,7500.0,False,False,,True,False
DSB-0012286,BEN-003694,PK7265753734839190,"Rs. 7,500",2025-02,2025-02-07,,BR-165,Succes,Success,2025-02-07,False,0.75,False,True,payment_method_missing,True,False
DSB-0016459,BEN-004923,PK6471889586729050,"6,000",2025-04,2025-04-12,Mobile Wallet,BR-256,Pending,Pending,2025-04-12,False,6000.0,False,False,,True,False
DSB-0008904,BEN-002666,PK2485328707393028,5000,2025-06,2025-06-12,Bank Transfer,BR-273,Success,Success,2025-06-12,False,5000.0,False,False,,True,False
DSB-0016768,BEN-004265,PK0350831435848445,6000,2025-07,2025-07-13,Cash Pickup,BR-221,Succes,Success,2025-07-13,False,6000.0,False,False,,True,False
DSB-0001905,BEN-000591,PK3573012253692491,8000,2025-06,2025-06-20,Mobile Wallet,BR-224,Success,Success,2025-06-20,False,8000.0,False,False,,True,False
DSB-0014496,BEN-004351,PK2428890218594734,7500,2025-07,2025-07-18,Cash Pickup,BR-142,Reversed,Reversed,2025-07-18,False,7500.0,False,False,,True,False
DSB-0002986,BEN-000897,PK0485993338441170,8000,2025-04,2025-04-23,Cash Pickup,BR-141,Pending,Pending,2025-04-23,False,8000.0,False,False,,True,False
DSB-0003653,BEN-001105,PK9321960645988823,5000,2025-04,2025-04-28,Cash Pickup,BR-101,Pending,Pending,2025-04-28,False,5000.0,False,False,,True,False
DSB-0011029,BEN-003309,PK7254973101976920,10000,2025-03,2025-03-24,Cash Pickup,BR-151,Success,Success,2025-03-24,False,10000.0,False,False,,True,False
DSB-0017226,BEN-000150,PK2988859205582069,7500,2025-06,2025-06-13,Bank Transfer,BR-117,Success,Success,2025-06-13,False,7500.0,False,False,,True,False
DSB-0001768,BEN-000558,PK5505215751144253,8000,2025-02,2025-02-02,Cash Pickup,BR-227,Pending,Pending,2025-02-02,False,8000.0,False,False,,True,False
DSB-0018189,BEN-004040,PK2184536419184045,"6,000",2025-05,2025-05-25,Mobile Wallet,BR-114,Success,Success,2025-05-25,False,6000.0,False,False,,True,False
DSB-0014236,BEN-004279,PK3459401107588010,"Rs. 6,000",2025-02,2025-02-15,Bank Transfer,BR-138,Pending,Pending,2025-02-15,False,0.6,False,False,,True,False
DSB-0005947,BEN-001774,PK9354551671990148,5000,2025-02,2025-02-10,Cash Pickup,BR-232,Success,Success,2025-02-10,False,5000.0,False,False,,True,False
DSB-0015195,BEN-004539,PK7713954047629392,8000,2025-06,2025-06-11,Cash Pickup,BR-262,Reversed,Reversed,2025-06-11,False,8000.0,False,False,,True,False
DSB-0011460,BEN-003444,PK8217380735375800,6000,2025-03,2025-03-09,Cash Pickup,BR-243,Success,Success,2025-03-09,False,6000.0,False,False,,True,False
DSB-0002489,BEN-000756,PK4365793811925227,6000,2025-05,2025-05-05,Bank Transfer,BR-213,Success,Success,2025-05-05,False,6000.0,False,False,,True,False
DSB-0000902,BEN-000280,PK3792688368457991,"6,000",2025-06,2025-06-04,Cash Pickup,BR-146,Pending,Pending,2025-06-04,False,6000.0,False,False,,True,False
DSB-0010043,BEN-003010,PK3236232639219789,6000,2025-03,2025-03-15,Bank Transfer,BR-176,Success,Success,2025-03-15,False,6000.0,False,False,,True,False
DSB-0004246,BEN-001267,PK6180137833795907,10000,2025-03,2025-03-22,Cash Pickup,BR-244,Reversed,Reversed,2025-03-22,False,10000.0,False,False,,True,False
DSB-0004812,BEN-001432,PK7772162570924414,5000,2025-04,2025-04-23,Bank Transfer,BR-105,Success,Success,2025-04-23,False,5000.0,False,False,,True,False
DSB-0012345,BEN-003712,PK0064052825264371,"Rs. 8,000",2025-02,2025-02-23,Bank Transfer,BR-299,Success,Success,2025-02-23,False,0.8,False,False,,True,False
DSB-0005416,BEN-001616,PK5357924615258545,8000,2025-04,2025-04-01,Cash Pickup,BR-264,SUCCESS,Success,2025-04-01,False,8000.0,False,False,,True,False
DSB-0001007,BEN-000313,PK6659148261210374,10000,2025-07,2025-07-16,Mobile Wallet,BR-126,Pending,Pending,2025-07-16,False,10000.0,False,False,,True,False
DSB-0007012,BEN-002091,PK5616374646654672,7500,2025-04,2025-04-14,Mobile Wallet,BR-194,Pending,Pending,2025-04-14,False,7500.0,False,False,,True,False
DSB-0013070,BEN-003921,PK9660003562426942,7500,2025-03,2025-03-28,Mobile Wallet,BR-198,Success,Success,2025-03-28,False,7500.0,False,False,,True,False
DSB-0006765,BEN-002018,PK3286572325306005,-7500.0,2025-04,2025-04-21,Bank Transfer,BR-234,Success,Success,2025-04-21,False,,True,False,amount_flag,True,False
DSB-0006245,BEN-001848,PK4121285500092706,10000,2025-07,2025-07-05,Mobile Wallet,BR-148,SUCCESS,Success,2025-07-05,False,10000.0,False,False,,True,False
DSB-0003262,BEN-000982,PK9803480380055416,7500,2025-04,2025-04-25,Mobile Wallet,BR-231,Success,Success,2025-04-25,False,7500.0,False,False,,True,False
DSB-0012531,BEN-003774,PK1933398852082910,6000,2025-07,2025-07-01,Bank Transfer,BR-193,Success,Success,2025-07-01,False,6000.0,False,False,,True,False
DSB-0012649,BEN-003807,PK9300041276820160,7500,2025-06,2025-06-06,Cash Pickup,BR-161,Reversed,Reversed,2025-06-06,False,7500.0,False,False,,True,False
DSB-0008474,BEN-002537,PK1737703417237050,6000,2025-03,2025-03-25,Cash Pickup,BR-107,Reversed,Reversed,2025-03-25,False,6000.0,False,False,,True,False
DSB-0010227,BEN-003066,PK4069525454992837,6000,2025-03,2025-03-09,Cash Pickup,BR-197,Success,Success,2025-03-09,False,6000.0,False,False,,True,False
DSB-0005137,BEN-001532,PK6077412602844288,5000,2025-05,2025-05-03,Bank Transfer,BR-246,Success,Success,2025-05-03,False,5000.0,False,False,,True,False
DSB-0010713,BEN-003199,PK2609225571534305,6000,2025-07,2025-07-02,Mobile Wallet,BR-148,Success,Success,2025-07-02,False,6000.0,False,False,,True,False
DSB-0017951,BEN-003857,PK9710928164843861,7500,2025-04,2025-04-07,Cash Pickup,BR-225,Pending,Pending,2025-04-07,False,7500.0,False,False,,True,False
DSB-0007798,BEN-002317,PK5202155387749497,"Rs. 7,500",2025-02,2025-02-05,Cash Pickup,BR-182,Success,Success,2025-02-05,False,0.75,False,False,,True,False
DSB-0016571,BEN-004960,PK7720556967459094,7500,2025-04,2025-04-03,Mobile Wallet,BR-121,Success,Success,2025-04-03,False,7500.0,False,False,,True,False
DSB-0013568,BEN-004067,PK6147412768172744,5000,2025-06,2025-06-05,Cash Pickup,BR-243,Reversed,Reversed,2025-06-05,False,5000.0,False,False,,True,False
DSB-0010515,BEN-003150,PK0803305770254253,8000,2025-02,2025-02-14,Cash Pickup,BR-243,Success,Success,2025-02-14,False,8000.0,False,False,,True,False
DSB-0010917,BEN-003272,PK9934409132532863,8000,2025-03,2025-03-10,Mobile Wallet,BR-153,Success,Success,2025-03-10,False,8000.0,False,False,,True,False
DSB-0003831,BEN-001151,PK7979910763226840,8000,2025-03,2025-03-21,Bank Transfer,BR-165,Success,Success,2025-03-21,False,8000.0,False,False,,True,False
DSB-0008607,BEN-002573,PK2017931789245558,7500,2025-07,2025-07-16,Mobile Wallet,BR-280,Success,Success,2025-07-16,False,7500.0,False,False,,True,False
DSB-0005336,BEN-001592,PK5810755387535239,8000,2025-07,2025-07-01,Mobile Wallet,BR-141,Pending,Pending,2025-07-01,False,8000.0,False,False,,True,False
DSB-0010971,BEN-003286,PK7696541921963105,8000,2025-02,2025-02-20,Cash Pickup,BR-298,Success,Success,2025-02-20,False,8000.0,False,False,,True,False
DSB-0013887,BEN-004175,PK8348609398516653,10000,2025-02,2025-02-14,Mobile Wallet,BR-270,Success,Success,2025-02-14,False,10000.0,False,False,,True,False
DSB-0012330,BEN-003708,PK4438536791663072,6000,2025-03,2025-03-13,Mobile Wallet,BR-242,Success,Success,2025-03-13,False,6000.0,False,False,,True,False
DSB-0017725,BEN-002257,PK4009049990919246,10000,2025-05,2025-05-08,Bank Transfer,BR-269,Reversed,Reversed,2025-05-08,False,10000.0,False,False,,True,False
DSB-0015005,BEN-004489,PK2085133491191056,10000,2025-04,2025-04-06,Mobile Wallet,BR-142,Success,Success,2025-04-06,False,10000.0,False,False,,True,False
DSB-0016462,BEN-004923,PK6471889586729050,"Rs. 10,000",2025-07,2025-07-26,Bank Transfer,BR-106,Success,Success,2025-07-26,False,0.1,False,False,,True,False
DSB-0017036,BEN-000117,PK5935000150125267,10000,2025-07,2025-07-19,Bank Transfer,BR-276,Success,Success,2025-07-19,False,10000.0,False,False,,True,False
DSB-0015848,BEN-004745,PK0017849501719602,7500,2025-05,2025-05-26,Mobile Wallet,BR-179,Succes,Success,2025-05-26,False,7500.0,False,False,,True,False
DSB-0009175,BEN-002739,PK3697619572459050,5000,2025-06,,Mobile Wallet,BR-118,reversed,Reversed,,False,5000.0,False,False,,True,False
DSB-0004685,BEN-001391,PK8937301651983326,10000,2025-02,2025-02-28,Cash Pickup,BR-211,Success,Success,2025-02-28,False,10000.0,False,False,,True,False
DSB-0005067,BEN-001512,PK9325898827102511,10000,2025-06,2025-06-05,Mobile Wallet,BR-170,Success,Success,2025-06-05,False,10000.0,False,False,,True,False
DSB-0016770,BEN-001503,PK8086436023019172,6000,2025-04,2025-04-10,Bank Transfer,BR-210,Success,Success,2025-04-10,False,6000.0,False,False,,True,False
DSB-0006393,BEN-001899,PK9909433268730528,10000,2025-07,2025-07-07,Bank Transfer,BR-186,Success,Success,2025-07-07,False,10000.0,False,False,,True,False
DSB-0014114,BEN-004242,PK0114956874756733,8000,2025-03,2025-03-19,Mobile Wallet,BR-276,Pending,Pending,2025-03-19,False,8000.0,False,False,,True,False
DSB-0010613,BEN-003172,PK2950321016108424,5000,2025-06,2025-06-17,Bank Transfer,BR-225,Reversed,Reversed,2025-06-17,False,5000.0,False,False,,True,False
DSB-0004114,BEN-001228,PK3150255673943006,5000,2025-05,2025-05-20,Mobile Wallet,BR-120,Success,Success,2025-05-20,False,5000.0,False,False,,True,False
DSB-0007415,BEN-002209,PK8292825428696524,"8,000",2025-03,2025-03-24,Cash Pickup,BR-189,Pending,Pending,2025-03-24,False,8000.0,False,False,,True,False
DSB-0012023,BEN-003620,PK2280436223567689,"Rs. 5,000",2025-07,2025-07-28,Bank Transfer,BR-243,Pending,Pending,2025-07-28,False,0.5,False,False,,True,False
DSB-0013374,BEN-004017,PK6356561951024337,8000,2025-05,2025-05-08,Bank Transfer,BR-263,Success,Success,2025-05-08,False,8000.0,False,False,,True,False
DSB-0007970,BEN-002367,PK4256462506949956,10000,2025-07,2025-07-27,Mobile Wallet,BR-213,Success,Success,2025-07-27,False,10000.0,False,False,,True,False
DSB-0006839,BEN-002037,PK7667273113104499,"Rs. 6,000",2025-05,2025-05-28,Mobile Wallet,BR-264,Success,Success,2025-05-28,False,0.6,False,False,,True,False
DSB-0007063,BEN-002105,PK6317247606561090,6000,2025-06,2025-06-19,Cash Pickup,BR-174,Pending,Pending,2025-06-19,False,6000.0,False,False,,True,False
DSB-0008895,BEN-002665,PK0315732586987192,7500,2025-03,2025-03-28,Mobile Wallet,BR-240,Pending,Pending,2025-03-28,False,7500.0,False,False,,True,False
DSB-0007613,BEN-002267,PK6614210743158861,5000,2025-07,2025-07-28,Bank Transfer,BR-169,Success,Success,2025-07-28,False,5000.0,False,False,,True,False
DSB-0015035,BEN-004497,PK6227225471447778,10000,2025-05,2025-05-01,Bank Transfer,BR-112,Pending,Pending,2025-05-01,False,10000.0,False,False,,True,False
DSB-0014276,BEN-004293,PK7698380178980284,8000,2025-03,2025-03-12,Bank Transfer,BR-150,Reversed,Reversed,2025-03-12,False,8000.0,False,False,,True,False
DSB-0006822,BEN-002034,PK2478213336933159,5000,2025-05,2025-05-09,Bank Transfer,BR-295,Success,Success,2025-05-09,False,5000.0,False,False,,True,False
DSB-0003225,BEN-000972,PK1481921807307010,5000,2025-02,2025-02-25,Cash Pickup,BR-297,Success,Success,2025-02-25,False,5000.0,False,False,,True,False
DSB-0013217,BEN-003966,PK8154466031911864,"10,000",2025-05,2025-05-27,Cash Pickup,BR-213,Reversed,Reversed,2025-05-27,False,10000.0,False,False,,True,False
DSB-0010121,BEN-003032,PK5761387968756388,"5,000",2025-06,2025-06-24,Mobile Wallet,BR-126,Reversed,Reversed,2025-06-24,False,5000.0,False,False,,True,False
DSB-0006631,BEN-001973,PK2770507241997273,6000,2025-06,2025-06-14,Bank Transfer,BR-277,Pending,Pending,2025-06-14,False,6000.0,False,False,,True,False
DSB-0010439,BEN-003131,PK1183053590902166,5000,2025-06,2025-06-24,Cash Pickup,BR-177,Reversed,Reversed,2025-06-24,False,5000.0,False,False,,True,False
DSB-0000306,BEN-000093,PK1744379402925554,7500,2025-06,2025-06-01,Bank Transfer,BR-143,Success,Success,2025-06-01,False,7500.0,False,False,,True,False
DSB-0016082,BEN-004810,PK4751636102689846,6000,2025-07,2025-07-06,Bank Transfer,BR-261,Success,Success,2025-07-06,False,6000.0,False,False,,True,False
DSB-0014778,BEN-004432,PK7782853683159011,8000,2025-03,2025-03-21,Mobile Wallet,BR-186,Pending,Pending,2025-03-21,False,8000.0,False,False,,True,False
DSB-0004381,BEN-001308,PK5108953576071487,5000,2025-02,,Bank Transfer,BR-101,Success,Success,,False,5000.0,False,False,,True,False
DSB-0002441,BEN-000742,PK2329107646967320,8000,2025-03,2025-03-05,Mobile Wallet,BR-134,success,Success,2025-03-05,False,8000.0,False,False,,True,False
DSB-0007925,BEN-002357,PK3047780424271052,10000,2025-06,2025-06-15,Cash Pickup,BR-226,Pending,Pending,2025-06-15,False,10000.0,False,False,,True,False
DSB-0006109,BEN-001810,PK0581985457742126,5000,2025-04,2025-04-04,Mobile Wallet,BR-297,Success,Success,2025-04-04,False,5000.0,False,False,,True,False
DSB-0016290,BEN-004883,PK7364984146911093,7500,2025-04,2025-04-18,Mobile Wallet,BR-220,success,Success,2025-04-18,False,7500.0,False,False,,True,False
DSB-0008950,BEN-002678,PK9396018840845141,10000,2025-02,2025-02-08,Mobile Wallet,BR-214,Pending,Pending,2025-02-08,False,10000.0,False,False,,True,False
DSB-0007390,BEN-002202,PK7574269730175906,5000,2025-05,2025-05-16,Bank Transfer,BR-215,pending,Pending,2025-05-16,False,5000.0,False,False,,True,False
DSB-0005338,BEN-001593,PK5388928591913598,8000,2025-03,2025-03-18,Mobile Wallet,BR-154,Reversed,Reversed,2025-03-18,False,8000.0,False,False,,True,False
DSB-0009398,BEN-002806,PK2510955700558303,8000,2025-03,2025-03-26,Bank Transfer,BR-289,Success,Success,2025-03-26,False,8000.0,False,False,,True,False
DSB-0010823,BEN-003239,PK2754010092593991,8000,2025-05,2025-05-09,Bank Transfer,BR-105,Success,Success,2025-05-09,False,8000.0,False,False,,True,False
DSB-0002130,BEN-000662,PK9844574111745278,6000,2025-06,2025-06-13,Cash Pickup,BR-251,Pending,Pending,2025-06-13,False,6000.0,False,False,,True,False
DSB-0017967,BEN-000124,PK4304924846291604,5000,2025-06,2025-06-10,Cash Pickup,BR-270,Success,Success,2025-06-10,False,5000.0,False,False,,True,False
DSB-0001325,BEN-000411,PK1851520494486774,6000,2025-05,2025-05-19,Mobile Wallet,BR-168,Reversed,Reversed,2025-05-19,False,6000.0,False,False,,True,False
DSB-0001060,BEN-000328,PK7865494112273385,10000,2025-04,2025-04-20,Mobile Wallet,BR-292,Success,Success,2025-04-20,False,10000.0,False,False,,True,False
DSB-0011551,BEN-003472,PK4261937152258230,8000,2025-02,2025-02-28,Mobile Wallet,BR-168,Success,Success,2025-02-28,False,8000.0,False,False,,True,False
DSB-0009777,BEN-002928,PK7471823718376244,10000,2025-07,2025-07-19,Bank Transfer,BR-154,Pending,Pending,2025-07-19,False,10000.0,False,False,,True,False
DSB-0003431,BEN-001039,PK3339450118227410,5000,2025-06,2025-06-21,Cash Pickup,BR-241,Pending,Pending,2025-06-21,False,5000.0,False,False,,True,False
DSB-0005076,BEN-001515,PK5417041599535130,"5,000",2025-03,2025-03-01,Bank Transfer,BR-110,Success,Success,2025-03-01,False,5000.0,False,False,,True,False
DSB-0008512,BEN-002546,PK1088293252106592,5000,2025-02,2025-02-04,Mobile Wallet,BR-104,Pending,Pending,2025-02-04,False,5000.0,False,False,,True,False
